,Country name,Regional indicator,Ladder score,Standard error of ladder score,upperwhisker,lowerwhisker,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Ladder score in Dystopia,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,Dystopia + residual,Overall rank,Country or region,Score,GDP per capita,Country,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual
1062,,,,,,,,,,,0.250864684581757,,,,,,,,,,,,,,Burkina Faso,,,,,,1.04328000545502,,0.324367851018906,,,,,134.0,4.03200006484985,4.12405906438828,3.93994106531143,0.3502277135849,0.215844258666039,0.120328105986118,1.72721290588379
1063,,,,,,,,,,,0.228673845529556,,,,,,,,,,,,,,Niger,,,,,,0.993025004863739,,0.36365869641304,,,,,135.0,4.02799987792969,4.11194681972265,3.94405293613672,0.161925330758095,0.26850500702858,0.138572946190834,1.87398338317871
1064,,,,,,,,,,,0.287170469760895,,,,,,,,,,,,,,Malawi,,,,,,0.512568831443787,,0.466914653778076,,,,,136.0,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.315089583396912,0.0727116540074348,2.08178615570068
1065,,,,,,,,,,,0.216113850474358,,,,,,,,,,,,,,Chad,,,,,,0.953855872154236,,0.16234202682972,,,,,137.0,3.93600010871887,4.0347115239501,3.83728869348764,0.438012987375259,0.0411347150802612,0.0535818822681904,2.07123804092407
1066,,,,,,,,,,,0.189143493771553,,,,,,,,,,,,,,Zimbabwe,,,,,,1.08309590816498,,0.336384207010269,,,,,138.0,3.875,3.97869964271784,3.77130035728216,0.375846534967422,0.196763753890991,0.0953753814101219,1.59797024726868
1067,,,,,,,,,,,0.157497271895409,,,,,,,,,,,,,,Lesotho,,,,,,1.19009518623352,,0.390661299228668,,,,,139.0,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,0.0,0.119094640016556,1.42983531951904
1068,,,,,,,,,,,0.097926490008831,,,,,,,,,,,,,,Angola,,,,,,1.10441195964813,,0.0,,,,,140.0,3.79500007629395,3.95164193540812,3.63835821717978,0.858428180217743,0.0498686656355858,0.0697203353047371,1.61448240280151
1069,,,,,,,,,,,0.311870932579041,,,,,,,,,,,,,,Afghanistan,,,,,,0.581543326377869,,0.106179520487785,,,,,141.0,3.79399991035461,3.87366141527891,3.71433840543032,0.401477217674255,0.180746778845787,0.0611578300595284,2.15080118179321
1070,,,,,,,,,,,0.0993484482169151,,,,,,,,,,,,,,Botswana,,,,,,1.22155499458313,,0.505196332931519,,,,,142.0,3.76600003242493,3.87412266626954,3.65787739858031,1.12209415435791,0.341755509376526,0.0985831990838051,0.3779137134552
1071,,,,,,,,,,,0.207948461174965,,,,,,,,,,,,,,Benin,,,,,,0.435299843549728,,0.425962775945663,,,,,143.0,3.65700006484985,3.74578355133533,3.56821657836437,0.431085407733917,0.209930211305618,0.0609290152788162,1.88563096523285
1072,,,,,,,,,,,0.208732530474663,,,,,,,,,,,,,,Madagascar,,,,,,0.913020372390747,,0.189196765422821,,,,,144.0,3.64400005340576,3.71431910589337,3.57368100091815,0.305808693170547,0.375223308801651,0.0672319754958153,1.58461260795593
1073,,,,,,,,,,,0.489203780889511,,,,,,,,,,,,,,Haiti,,,,,,0.640449821949005,,0.0303698573261499,,,,,145.0,3.6029999256134,3.73471479773521,3.47128505349159,0.368610262870789,0.277321130037308,0.0998721495270729,1.69716763496399
1074,,,,,,,,,,,0.104125209152699,,,,,,,,,,,,,,Yemen,,,,,,0.93538224697113,,0.249463722109795,,,,,146.0,3.59299993515015,3.69275031983852,3.49324955046177,0.591683447360992,0.310080915689468,0.0567674227058887,1.34560060501099
1075,,,,,,,,,,,0.285670816898346,,,,,,,,,,,,,,South Sudan,,,,,,0.601323127746582,,0.147062435746193,,,,,147.0,3.59100008010864,3.72553858578205,3.45646157443523,0.39724862575531,0.163486003875732,0.116793513298035,1.87956738471985
1076,,,,,,,,,,,0.26654988527298,,,,,,,,,,,,,,Liberia,,,,,,0.872117936611176,,0.332881182432175,,,,,148.0,3.53299999237061,3.65375626087189,3.41224372386932,0.119041793048382,0.229918196797371,0.0389482490718365,1.67328596115112
1077,,,,,,,,,,,0.264815092086792,,,,,,,,,,,,,,Guinea,,,,,,0.791244685649872,,0.348587512969971,,,,,149.0,3.50699996948242,3.58442812889814,3.4295718100667,0.244549930095673,0.194129139184952,0.110937617719173,1.55231189727783
1078,,,,,,,,,,,0.196896150708199,,,,,,,,,,,,,,Togo,,,,,,0.431882530450821,,0.38042613863945,,,,,150.0,3.49499988555908,3.59403811171651,3.39596165940166,0.305444717407227,0.247105568647385,0.0956650152802467,1.83722925186157
1079,,,,,,,,,,,0.252756029367447,,,,,,,,,,,,,,Rwanda,,,,,,0.945707023143768,,0.581843852996826,,,,,151.0,3.47099995613098,3.54303023353219,3.39896967872977,0.368745893239975,0.326424807310104,0.455220013856888,0.540061235427856
1080,,,,,,,,,,,0.493663728237152,,,,,,,,,,,,,,Syria,,,,,,0.396102607250214,,0.0815394446253777,,,,,152.0,3.46199989318848,3.66366855680943,3.26033122956753,0.777153134346008,0.50053334236145,0.151347130537033,1.06157350540161
1081,,,,,,,,,,,0.354256361722946,,,,,,,,,,,,,,Tanzania,,,,,,1.04198980331421,,0.390017777681351,,,,,153.0,3.34899997711182,3.46142975538969,3.23657019883394,0.511135876178741,0.364509284496307,0.0660351067781448,0.621130466461182
1082,,,,,,,,,,,0.204435184597969,,,,,,,,,,,,,,Burundi,,,,,,0.629793584346771,,0.0599007532000542,,,,,154.0,2.90499997138977,3.07469033300877,2.73530960977077,0.091622568666935,0.151610791683197,0.0841479450464249,1.68302416801453
1083,,,,,,,,,,,0.280876487493515,,,,,,,,,,,,,,Central African Republic,,,,,,0.0,,0.270842045545578,,,,,155.0,2.69300007820129,2.86488426923752,2.52111588716507,0.0,0.0187726859003305,0.0565650761127472,2.06600475311279
